,fdc_id,description,food_category_id,protein,fat,carbs,calories
1319,168918,teff,20,3.87,0.65,19.86,101.0
1320,168919,"noodles, egg, with salt",20,4.54,2.07,25.16,138.0
1321,168920,"corn grain, white",20,9.42,4.74,74.26,365.0
1322,168921,"corn flour, grain, blue (harina de maiz morado)",20,8.75,5.09,73.89,364.0
1323,168922,"cornmeal, degermed, white",20,7.11,1.75,79.45,370.0
1324,168923,"cornmeal, white, self-rising, bolted, plain",20,8.28,3.4,70.28,334.0
1325,168924,"cornmeal, white, self-rising, bolted, with wheat flour",20,8.41,2.85,73.43,348.0
1326,168925,"cornmeal, white, self-rising, degermed",20,8.41,1.72,74.79,355.0
1327,168926,"noodles, egg, salt",20,4.54,2.07,25.16,138.0
1328,168927,"pasta, dry",20,13.04,1.51,74.67,371.0
1329,168928,"pasta, salt",20,5.8,0.93,30.86,158.0
1330,168933,semolina,20,12.68,1.05,72.83,360.0
1331,168934,"spaghetti, protein, (n x 6.25)",20,8.86,0.21,30.88,164.0
1332,168935,"rice, white, long-grain, with salt",20,2.69,0.28,28.17,130.0
1333,168936,"wheat flour, white, purpose, unbleached",20,10.33,0.98,76.31,364.0
1334,168937,"spaghetti, protein, dry, (n x 6.25)",20,21.78,2.23,65.65,374.0
1335,168938,"wheat flour, white (), 10% protein, unbleached",20,9.71,1.48,76.22,366.0
1336,168939,"wheat flour, white (), 11.5% protein, bleached",20,11.5,1.45,73.81,363.0
1337,168941,"wheat flour, white (), 11.5% protein, unbleached",20,11.5,1.45,73.81,363.0
1338,168942,"wheat flour, white (), 13% protein, bleached",20,13.07,1.38,72.2,362.0
1339,168943,"sorghum flour, grain",20,8.43,3.34,76.64,359.0
1340,168944,"wheat flour, grain, soft wheat",20,9.61,1.95,74.48,332.0
1341,168945,"potatoes, yellow fleshed, hash brown, shredded, salt in processing",11,2.04,0.07,17.98,81.0
1342,168946,"potatoes, french fried, wedge",11,2.56,7.47,22.22,162.0
1343,168947,"potatoes, french fried, steak, salt not in processing",11,2.4,3.42,24.31,134.0
1344,168948,"potatoes, french fried, cross",11,2.7,10.0,22.95,187.0
1345,168949,"rice and vermicelli mix, beef",22,10.84,1.27,76.02,359.0
1346,168950,"rice and vermicelli mix, beef, with 80% margarine",22,2.82,3.2,22.03,129.0
1347,168951,"rice and vermicelli mix, rice pilaf",22,10.42,1.37,76.31,359.0
1348,168952,"rice and vermicelli mix, rice pilaf, with 80% margarine",22,2.94,3.7,25.67,148.0
1349,168953,"pasta mix, classic cheeseburger macaroni",22,11.6,1.88,71.51,349.0
1350,168954,"pasta mix, classic beef",22,12.32,1.78,72.2,354.0
1351,168955,"pasta mix, italian lasagna",22,10.9,1.97,73.77,356.0
1352,168956,"yellow rice with seasoning, dry packet mix",22,7.02,1.75,74.68,343.0
1353,168957,pizza rolls,22,8.73,9.98,50.72,328.0
1354,168958,"pasta mix, italian four cheese lasagna",22,12.53,2.7,70.26,355.0
1355,168959,"spanish rice mix, dry mix",22,10.62,1.62,76.45,363.0
1356,168960,"lasagna, cheese",22,5.06,4.22,21.61,145.0
1357,168961,"chicken, thighs, breaded, reheated",22,18.66,22.45,14.23,334.0
1358,168962,"turnover, meat- and cheese-filled, tomato-based sauce, reduced fat",22,9.45,5.51,31.89,215.0
1359,168963,"turnover, filled with egg, meat and cheese",22,7.87,12.6,20.67,228.0
1360,168964,"rice mix, white and wild, flavored",22,3.49,2.57,26.28,142.0
1361,168965,salisbury steak with gravy,22,6.98,10.47,6.78,149.0
1362,168976,"agutuk, fish/berry with seal oil (alaskan ice cream)",24,3.4,31.8,13.4,353.0
1363,168977,"agutuk, meat-caribou (alaskan ice cream)",24,21.7,18.6,0.9,258.0
1364,168978,ascidians (tunughnak),24,3.8,0.5,0.0,20.0
1365,168979,"whale, beluga, flipper,",24,19.0,21.7,0.0,271.0
1366,168980,"whale, beluga, liver,",24,18.4,3.9,2.0,117.0
1367,168981,"oil, beluga, whale",24,0.0,100.0,0.0,900.0
1368,168982,"blackberries, wild,",24,0.84,1.07,9.84,52.0
1369,168983,"caribou, liver,",24,15.0,3.9,6.8,122.0
1370,168984,"stew/soup, caribou",24,3.8,0.7,4.8,41.0
1371,168985,"caribou, tongue,",24,13.7,22.8,0.0,260.0
1372,168986,"chiton, leathery, gumboots",24,17.1,1.6,0.0,83.0
1373,168987,"fish, devilfish, meat",24,11.7,5.3,0.0,97.0
1374,168988,"fireweed, young leaves,",24,3.0,0.8,6.3,44.0
1375,168989,"fish, herring eggs on giant kelp, pacific",24,11.3,0.8,2.6,63.0
1376,168990,"fish, herring eggs, pacific, dry",24,60.4,6.6,2.8,312.0
1377,168991,"stew, moose",24,6.6,0.5,6.0,55.0
1378,168992,"agave, (southwest)",24,0.99,0.29,32.0,135.0
1379,168993,"agave, dried (southwest)",24,1.71,0.69,81.98,341.0
1380,168994,"cattail, narrow leaf shoots (northern plains indians)",24,1.18,0.0,5.14,25.0
1381,168995,"lambsquarters, (northern plains indians)",24,4.21,0.28,6.96,47.0
1382,168996,"prairie turnips, boiled (northern plains indians)",24,1.64,0.32,29.99,129.0
1383,168997,"raspberries, wild (northern plains indians)",24,1.12,0.28,13.85,62.0
1384,168998,"rose hips, wild (northern plains indians)",24,1.6,0.34,38.22,162.0
1385,168999,"chokecherries, pitted (northern plains indians)",24,3.04,1.69,33.62,162.0
1386,169000,"sea lion, steller, liver",24,22.9,5.0,0.0,137.0
1387,169001,"sea lion, steller, kidney",24,18.1,1.7,1.4,93.0
1388,169002,"sea lion, steller, heart",24,17.0,3.3,1.0,102.0
1389,169003,"sea lion, steller, meat",24,25.85,1.88,0.0,120.0
1390,169004,"piki bread, blue cornmeal (hopi)",24,9.06,7.16,72.22,390.0
1391,169005,"wocas, tuber, oregon, yellow pond lily (klamath)",24,0.69,0.35,7.06,34.0
1392,169006,"stew, pinto bean and hominy, badufsuki (hopi)",24,1.42,0.54,5.38,32.0
1393,169007,"tamales, masa and pork filling (hopi)",24,13.19,4.7,18.28,168.0
1394,169008,"applebee's, double crunch shrimp",25,12.31,18.9,25.96,323.0
1395,169009,"applebee's, french fries",25,3.31,13.17,39.5,290.0
1396,169010,"applebee's, kraft, macaroni & cheese, kid's menu",25,5.01,4.34,21.08,143.0
1397,169011,"applebee's, mozzarella sticks",25,14.87,18.37,22.87,316.0
1398,169012,"applebee's, chicken tenders, kids' menu",25,19.25,16.15,18.36,296.0
1399,169013,"t.g.i. friday's, chicken fingers, kids' menu",25,18.11,20.78,17.72,330.0
1400,169014,"t.g.i. friday's, classic sirloin steak (10 oz)",25,31.02,7.83,0.47,196.0
1401,169015,"restaurant, fried mozzarella sticks",25,14.75,18.33,25.14,325.0
1402,169016,"restaurant, sirloin steak",25,29.8,8.48,0.0,195.0
1403,169017,"applebee's, fish, hand battered",25,13.23,9.14,16.65,202.0
1404,169018,"applebee's, chili",25,12.56,9.79,4.57,157.0
1405,169019,"t.g.i. friday's, chicken fingers",25,18.68,20.31,16.84,325.0
1406,169020,"applebee's, coleslaw",25,0.79,7.09,13.17,120.0
1407,169021,"cracker barrel, onion rings, thick",25,4.78,16.0,40.95,327.0
1408,169022,"denny's, chicken strips",25,19.17,14.5,22.03,295.0
1409,169023,"denny's, coleslaw",25,0.97,15.03,10.88,183.0
1410,169024,"denny's, fish fillet, battered breaded, fried",25,13.75,12.16,17.41,234.0
1411,169025,"denny's, hash browns",25,2.49,8.99,26.59,197.0
1412,169026,"restaurant, coleslaw",25,0.88,11.78,12.35,159.0
1413,169027,"restaurant, onion rings",25,4.89,19.28,40.72,356.0
1414,169028,"restaurant, chili with meat and beans",25,12.56,9.79,4.57,157.0
1415,169029,"restaurant, spaghetti and meatballs",25,7.84,8.52,15.51,170.0
1416,169030,"carrabba's italian grill, lasagne",25,10.48,11.06,12.36,191.0
1417,169031,"on the border, mexican rice",25,3.56,4.86,34.15,195.0
1418,169032,"on the border, refried beans",25,7.3,5.0,17.52,144.0
1419,169033,"restaurant, italian, spaghetti with pomodoro sauce (no meat)",25,3.9,1.89,17.77,104.0
1420,169034,"on the border, cheese quesadilla",25,16.87,25.5,24.25,394.0
1421,169035,"restaurant, mexican, cheese quesadilla",25,15.93,23.08,24.11,368.0
1422,169036,"carrabba's italian grill, cheese ravioli with marinara sauce",25,7.96,6.0,17.62,156.0
1423,169037,"olive garden, cheese ravioli with marinara sauce",25,7.44,5.61,19.64,159.0
1424,169038,"restaurant, italian, cheese ravioli with marinara sauce",25,7.07,5.7,18.5,154.0
1425,169039,frosted oat cereal with marshmallows,8,7.1,3.33,84.7,400.0
1426,169040,weetabix grain cereal,8,11.43,2.86,81.5,371.0
1427,169041,"post, great grains, raisin, date & pecan",8,7.9,7.1,74.3,378.0
1428,169044,orange juice drink,14,0.2,0.0,13.41,54.0
1429,169045,"gums, seed gums",19,4.6,0.5,77.3,332.0
1430,169046,"potato chips, white, restructured, baked",23,5.0,18.2,71.4,469.0
1431,169050,"cheese, muenster, low fat",1,24.7,17.6,3.5,271.0
1432,169051,"cheese, mozzarella, nonfat",1,31.7,0.0,3.5,141.0
1433,169052,"margarine-like, butter-margarine blend, 80% fat, stick, salt",4,0.9,80.7,0.6,718.0
1434,169053,"margarine-like, vegetable oil-butter spread, reduced calorie, tub, with salt",4,1.0,50.0,1.0,450.0
1435,169055,"salad dressing, caesar dressing",4,2.17,57.85,3.3,542.0
